price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
3284540,2018-09-08,07:46:00,55.6208692,37.3003092,3,1,5,13,1,40.6,12.4,11
3900000,2018-09-08,07:46:00,59.9040484,30.45515,2661,2,16,24,1,37.5,14.3,11
8605575,2018-09-08,07:46:00,55.6691334,37.7721667,3,2,6,9,2,60.4,11.3,11
2722900,2018-09-08,07:46:02,47.303539,39.72476,3230,2,9,16,2,64.7,10.5,11
5124540,2018-09-08,07:46:02,55.6713399,37.4161334,3,2,4,33,1,38.3,16.3,11
6327900,2018-09-08,07:46:04,55.7029452,37.8871138,81,1,7,25,3,80.1,17.1,11
3376250,2018-09-08,07:46:04,55.5331495,37.6212295,81,1,22,25,1,36.5,16.0,11
3564000,2018-09-08,07:46:04,55.5331495,37.6212295,81,1,24,25,1,40.0,17.7,11
5494000,2018-09-08,07:46:06,57.9665013,49.1074792,2594,2,9,17,2,53.6,18.6,11
4137000,2018-09-08,07:46:06,55.7029452,37.8871138,81,1,9,25,1,39.4,18.1,11
5076000,2018-09-08,07:46:07,55.7029452,37.8871138,81,1,6,25,2,56.4,21.4,11
7945630,2018-09-08,07:46:07,55.6621678,37.4262205,3,1,6,14,2,60.7,21.9,11
4058200,2018-09-08,07:46:07,55.6208692,37.3003092,3,1,3,13,2,51.5,11.6,11
5398770,2018-09-08,07:46:07,55.8868385,37.1805129,81,2,8,33,1,38.1,10.9,11
5029470,2018-09-08,07:46:07,57.9680998,49.1070646,2594,2,7,17,1,42.3,16.1,11
10566550,2018-09-08,07:46:07,55.8868385,37.1805129,81,2,13,18,3,90.7,20.0,11
5025720,2018-09-08,07:46:08,55.5331495,37.6212295,81,1,13,17,2,65.1,14.5,11
5680120,2018-09-08,07:46:09,55.6713399,37.4161334,3,2,4,33,1,42.2,18.9,11
8240400,2018-09-08,07:46:09,55.6621678,37.4262205,3,1,11,25,2,54.5,20.0,11
5574936,2018-09-08,07:46:10,55.6691334,37.7721667,3,2,6,9,1,34.7,11.1,11
3521440,2018-09-08,07:46:10,55.6713399,37.4161334,3,2,4,33,1,20.8,5.0,11
8809750,2018-09-08,07:46:10,55.6621678,37.4262205,3,1,13,25,2,65.5,18.5,11
2111100,2018-09-08,07:46:10,47.303539,39.72476,3230,2,3,16,1,45.4,10.9,11
3730860,2018-09-08,07:46:10,55.6621678,37.4262205,3,1,6,14,1,18.9,4.7,11
2931265,2018-09-08,07:46:10,57.5700504,39.9242502,2604,2,14,17,2,54.8,15.8,11
2920840,2018-09-08,07:46:11,57.5700504,39.9242502,2604,2,14,15,2,54.8,11.4,11
3535480,2018-09-08,07:46:11,57.9665013,49.1074792,2594,1,10,17,1,33.8,10.7,11
5097330,2018-09-08,07:46:12,55.5331495,37.6212295,81,1,10,17,2,65.1,14.5,11
7322880,2018-09-08,07:46:13,55.7587948,37.6992445,3,2,5,16,1,38.4,10.3,11
2535460,2018-09-08,07:46:13,56.8959154,60.6143715,6171,2,17,25,1,38.3,16.5,11
8094000,2018-09-08,07:46:21,55.6621678,37.4262205,3,1,14,14,2,60.0,21.9,11
2190000,2018-09-08,07:47:04,54.695575,55.819839,2722,3,3,9,1,38.0,8.0,1
2750000,2018-09-08,07:47:33,56.8291832,60.5599397,6171,1,4,5,2,46.0,6.0,1
6100000,2018-09-08,07:48:03,55.8200045,49.1447342,2922,3,14,16,2,68.0,15.0,1
1250000,2018-09-08,07:48:12,56.153748,101.5840311,5368,1,2,5,2,44.0,6.0,1
1000000,2018-09-08,07:49:11,53.345608,83.68525,6817,3,6,9,1,22.0,7.0,1
7670000,2018-09-08,07:49:22,55.5509222,36.3762309,81,1,10,16,1,34.1,9.7,1
2000000,2018-09-08,07:49:25,63.5247614,53.5932471,4417,3,3,3,2,41.0,7.0,11
7500000,2018-09-08,07:49:37,55.7540649,37.8726839,81,2,4,25,1,43.8,11.2,1
5250000,2018-09-08,07:49:40,55.5644274,37.852431,81,2,3,9,2,58.0,12.0,1
7500000,2018-09-08,07:49:40,55.6707843,37.9557155,81,2,3,17,3,72.7,12.0,1
3600000,2018-09-08,07:49:46,55.4498786,37.7368387,81,1,6,17,2,62.0,11.0,11
5190000,2018-09-08,07:50:13,55.8390427,49.0592759,2922,3,1,7,2,76.0,13.0,1
4100000,2018-09-08,07:51:03,56.0060046,37.8438423,81,3,5,9,2,50.0,8.5,1
700000,2018-09-08,07:51:05,57.3409386,61.8748328,6171,4,5,5,1,35.9,7.7,1
1350000,2018-09-08,07:51:18,45.14264,42.013325,2900,3,1,5,1,43.0,8.0,1
1750000,2018-09-08,07:51:41,44.998522,39.078188,2843,0,19,23,1,35.1,10.0,1
3650000,2018-09-08,07:52:49,55.987256,92.85727,3870,2,6,16,2,68.0,10.0,11
2288640,2018-09-08,07:53:01,54.76608,56.048936,2722,3,6,16,1,36.0,9.0,11
2850720,2018-09-08,07:53:08,44.8313139,37.6770411,2843,2,5,6,2,59.0,9.0,1
2091000,2018-09-08,07:53:23,47.2350086,39.6016347,3230,1,4,19,2,43.7,8.1,11
1200000,2018-09-08,07:53:29,58.8397197,57.5558315,5520,3,2,2,3,63.6,6.8,1
1600000,2018-09-08,07:53:45,44.2087273,43.138408,2900,3,1,9,1,50.0,9.0,1
3750000,2018-09-08,07:53:49,56.8169209,60.6058719,6171,1,13,16,2,48.0,7.0,1
1000000,2018-09-08,07:53:59,57.340816,61.890402,6171,3,3,3,3,58.0,5.0,1
2563200,2018-09-08,07:54:05,44.8313139,37.6770411,2843,2,3,6,1,57.0,14.0,1
2049500,2018-09-08,07:55:42,45.0401604,38.9759647,2843,1,5,12,2,40.0,7.0,1
590000,2018-09-08,07:56:57,56.4522374,53.7842545,1010,3,2,2,1,30.0,5.5,1
2430000,2018-09-08,07:56:58,54.728457,55.935757,2722,2,7,25,1,34.0,8.0,11
750000,2018-09-08,07:56:58,44.1502618,43.4719805,2900,3,1,1,1,35.0,10.0,1
3170000,2018-09-08,07:57:03,54.746737,55.971052,2722,2,7,25,2,55.0,9.0,11
4800000,2018-09-08,07:58:03,43.4855774,39.8939142,2843,2,13,18,1,32.0,6.0,1
4200000,2018-09-08,07:58:24,55.811033,49.1983258,2922,3,5,5,4,64.0,6.0,1
6700000,2018-09-08,07:58:30,55.8268367,37.943681,81,1,10,17,3,82.0,12.0,1
1795750,2018-09-08,07:59:24,47.2350086,39.6016347,3230,1,6,19,1,37.4,8.5,11
3784100,2018-09-08,07:59:42,59.8854416,30.4498053,2661,2,10,23,1,39.5,9.5,11
7800000,2018-09-08,08:00:46,55.7016762,37.5045391,3,4,6,9,1,33.0,6.0,1
1400000,2018-09-08,08:00:51,52.5206844,103.8475397,5368,1,7,9,1,33.0,7.0,1
6400000,2018-09-08,08:01:04,60.0492809,30.3702539,2661,3,3,16,3,68.0,8.0,1
1770000,2018-09-08,08:01:51,55.7943584,49.1114975,2922,2,2,16,1,35.0,9.0,11
1250000,2018-09-08,08:02:24,54.2213162,45.1289806,5241,1,4,5,1,31.0,6.0,1
1986615,2018-09-08,08:02:33,55.8220011,49.0423634,2922,1,11,19,1,30.3,8.1,11
1800000,2018-09-08,08:04:25,55.829487,37.309145,81,3,2,3,3,64.0,9.0,1
3550000,2018-09-08,08:05:02,60.0158533,30.4237284,2661,4,3,5,2,46.0,6.5,1
3000000,2018-09-08,08:05:03,55.549613,37.75126,81,2,3,4,1,37.0,12.0,1
1700000,2018-09-08,08:05:36,56.351251,44.0736238,2871,3,1,5,1,38.5,10.0,1
6000000,2018-09-08,08:06:09,45.046718,38.977676,2843,3,11,12,3,66.4,8.1,1
1200000,2018-09-08,08:06:14,47.2587892,38.9018811,3230,1,4,9,1,38.0,9.4,1
1300000,2018-09-08,08:06:28,55.7533805,52.020389,2922,3,1,5,1,30.0,6.0,1
2060000,2018-09-08,08:06:38,55.036664,82.994595,9654,1,5,5,2,43.0,7.0,1
3200000,2018-09-08,08:07:36,54.9395086,82.8836234,9654,1,6,10,2,56.0,8.0,1
3850000,2018-09-08,08:11:32,55.7943584,49.1114975,2922,1,4,19,1,70.0,11.0,11
1300000,2018-09-08,08:12:54,52.8002622,51.1565782,3106,3,2,2,1,42.0,10.0,1
3800000,2018-09-08,08:13:32,54.762153,83.111322,9654,1,4,9,4,90.0,12.0,1
2100000,2018-09-08,08:13:33,55.829684,49.070661,2922,4,1,5,1,31.0,6.0,1
3000000,2018-09-08,08:13:49,54.857834,82.97831,9654,3,9,9,3,57.2,8.7,1
1990000,2018-09-08,08:13:51,43.6188728,39.7260324,2843,2,2,4,-1,21.0,4.0,1
6400000,2018-09-08,08:13:51,55.7450661,37.9833395,81,1,13,17,3,78.0,13.0,1
4700000,2018-09-08,08:14:05,45.04773,39.030802,2843,3,3,16,2,68.0,14.0,1
1850000,2018-09-08,08:14:06,56.8745776,53.3082224,1010,2,13,17,1,32.0,10.0,1
1800000,2018-09-08,08:14:25,54.747936,83.05592,9654,1,1,5,2,43.0,6.0,1
5351010,2018-09-08,08:14:30,55.6557423,37.2715063,81,2,10,15,2,58.1,20.0,11
2700000,2018-09-08,08:14:53,44.6156679,40.7539408,2843,3,2,2,3,70.0,8.0,1
1800000,2018-09-08,08:15:05,44.9931086,41.9320578,2900,3,1,5,2,52.0,9.0,1
1480000,2018-09-08,08:15:56,45.05185,41.982784,2900,3,1,2,2,52.0,14.0,1
620000,2018-09-08,08:16:08,42.9849159,47.5047181,4007,2,4,7,1,21.0,5.0,11
2100000,2018-09-08,08:17:07,56.8506141,53.3039758,1010,1,4,5,2,44.7,6.0,1
6800000,2018-09-08,08:17:10,56.3117101,43.986509,2871,3,4,6,2,76.0,12.0,1
3900000,2018-09-08,08:17:24,66.410148,112.235979,11171,1,2,5,4,80.0,12.0,1
950000,2018-09-08,08:17:51,56.442095,60.164711,6171,4,1,4,2,44.0,6.0,1
1650000,2018-09-08,08:18:37,46.3208193,39.9705525,2843,3,6,6,1,47.0,15.0,1
2600000,2018-09-08,08:18:43,55.144212,61.434201,5282,1,1,10,2,56.4,8.3,11
1500000,2018-09-08,08:18:44,52.5329134,103.8697245,5368,1,1,5,2,42.0,6.0,1
4707640,2018-09-08,08:18:59,55.67238,37.855156,81,2,8,33,1,39.1,12.0,11
6500000,2018-09-08,08:19:52,55.8204609,37.6522657,3,4,9,16,1,35.6,7.0,1
4700000,2018-09-08,08:20:04,59.9391313,30.3159004,2661,2,3,18,2,59.0,14.0,1
4370000,2018-09-08,08:20:20,56.8496555,60.56637,6171,1,1,9,3,64.0,8.0,1
2150000,2018-09-08,08:20:21,51.710677,39.201715,2072,2,16,17,1,42.0,9.0,1
7858620,2018-09-08,08:20:41,55.91654,37.710144,81,1,10,14,3,88.2,18.6,11
1029000,2018-09-08,08:20:48,55.8487053,48.5046413,2922,3,5,5,1,31.0,6.0,1
650000,2018-09-08,08:20:50,59.7661582,59.9976102,6171,1,2,4,2,44.0,9.0,1
6390000,2018-09-08,08:20:52,55.9717334,37.9650988,81,3,2,15,3,88.0,24.0,1
5627895,2018-09-08,08:21:03,55.172116,61.279772,5282,2,9,15,4,120.9,35.3,11
2555000,2018-09-08,08:21:28,56.8346284,53.2167822,1010,1,3,10,2,50.0,9.0,1
900000,2018-09-08,08:22:38,43.0418765,44.7013598,13919,3,4,5,2,21.0,4.0,1
2280000,2018-09-08,08:22:56,55.7630061,49.14884,2922,2,10,23,1,38.0,12.1,11
3200000,2018-09-08,08:23:06,53.198624,50.151011,3106,3,13,16,1,41.0,14.0,1
800000,2018-09-08,08:23:16,63.7457886,34.306871,8090,1,3,5,3,58.8,6.0,1
2300000,2018-09-08,08:23:21,56.262772,38.217485,81,3,4,4,2,44.0,6.0,1
2880000,2018-09-08,08:24:09,55.7943584,49.1114975,2922,2,10,19,2,52.0,10.0,11
2100000,2018-09-08,08:24:13,55.127198,61.420214,5282,3,4,7,2,50.0,9.0,1
2050000,2018-09-08,08:24:14,54.7477263,83.0617748,9654,3,6,6,1,41.0,10.0,1
1750000,2018-09-08,08:24:14,54.746425,83.051781,9654,1,1,25,2,45.0,6.0,1
1250000,2018-09-08,08:24:21,53.383038,83.721754,6817,3,2,5,2,44.0,6.0,1
3480000,2018-09-08,08:24:39,55.7713703,49.1347826,2922,1,2,5,3,57.0,6.5,1
3790000,2018-09-08,08:26:08,56.2965281,38.1202591,81,3,2,5,3,56.0,6.0,1
1780000,2018-09-08,08:26:08,53.3838316,83.7185078,6817,3,2,4,2,56.0,10.0,1
1700000,2018-09-08,08:26:10,47.274891,39.755015,3230,3,5,5,1,31.0,7.0,1
2980000,2018-09-08,08:26:26,47.203635,39.662767,3230,3,4,5,1,46.0,16.0,1
2518080,2018-09-08,08:26:30,55.8478602,48.8968978,2922,2,2,19,2,51.6,9.1,11
4390000,2018-09-08,08:26:44,55.7848357,49.1790167,2922,3,8,10,2,55.6,8.5,1
4000000,2018-09-08,08:27:16,47.238764,39.691657,3230,3,3,20,1,65.0,30.0,1
1800000,2018-09-08,08:27:16,47.217831,39.673789,3230,3,6,9,1,31.0,8.0,1
5150000,2018-09-08,08:27:18,53.3479968,83.7798064,6817,3,5,16,2,76.8,12.5,1
4432440,2018-09-08,08:27:21,55.520054,37.586693,81,1,11,25,2,51.6,10.6,11
1563650,2018-09-08,08:27:42,47.2350086,39.6016347,3230,1,7,19,1,32.3,8.3,11
5700000,2018-09-08,08:27:57,55.5977488,38.0908284,81,2,13,17,2,67.0,13.0,11
2400000,2018-09-08,08:27:59,44.9745838,41.1531612,2843,1,7,9,1,33.0,8.0,1
7400000,2018-09-08,08:28:04,60.0368892,30.2261228,2661,2,17,23,2,54.7,19.5,11
4800000,2018-09-08,08:28:40,55.4221424,37.4962596,81,1,5,17,2,55.0,10.0,1
1400000,2018-09-08,08:29:11,61.630184,50.846855,4417,2,3,3,1,28.5,7.0,1
5530880,2018-09-08,08:30:01,55.7013598,37.9043212,81,1,3,16,2,59.6,22.5,11
2450000,2018-09-08,08:30:02,56.860413,53.304116,1010,1,1,5,4,75.2,8.0,1
3000000,2018-09-08,08:30:33,52.03498,113.49152,10160,3,5,5,3,56.2,7.0,1
1400000,2018-09-08,08:32:40,47.285082,39.757261,3230,3,5,9,2,42.3,13.0,1
2000000,2018-09-08,08:33:20,45.006112,39.087602,2843,3,14,17,1,41.0,11.0,1
2213000,2018-09-08,08:33:35,44.0363154,42.8687587,2900,3,1,3,2,62.5,14.3,11
1200000,2018-09-08,08:33:37,45.1139651,39.0484015,2843,3,3,3,1,37.0,9.0,1
2800000,2018-09-08,08:34:25,61.7529888,34.4524146,8090,1,1,9,2,57.0,8.0,1
1800000,2018-09-08,08:34:31,56.846125,53.219512,1010,3,4,5,1,40.0,7.0,1
1650000,2018-09-08,08:34:49,55.7859215,38.9265003,81,3,2,5,1,34.0,8.0,1
2570000,2018-09-08,08:35:06,55.7943584,49.1114975,2922,2,7,19,2,52.0,9.2,11
1370000,2018-09-08,08:35:30,53.352337,83.7002019,6817,1,9,10,1,29.0,8.0,1
2524700,2018-09-08,08:35:39,47.231517,39.5922502,3230,1,4,12,2,56.4,9.9,11
950000,2018-09-08,08:35:58,57.8696613,39.5091632,2604,1,3,5,1,33.0,6.0,1
3250000,2018-09-08,08:36:13,55.7185343,52.3892897,2922,1,5,5,3,72.0,10.0,1
800000,2018-09-08,08:36:27,45.054448,39.147152,2843,3,1,4,-1,23.0,3.0,1
2950000,2018-09-08,08:36:38,45.024934,39.06589,2843,3,4,10,3,66.4,8.2,1
1700000,2018-09-08,08:36:50,47.4876837,40.0860486,3230,3,3,5,2,47.0,6.0,1
4200000,2018-09-08,08:37:01,47.408686,40.085954,3230,3,1,2,4,120.0,12.0,1
850000,2018-09-08,08:37:01,47.412681,40.258673,3230,3,4,5,1,31.0,6.0,1
1700000,2018-09-08,08:37:01,47.487453,40.063927,3230,1,8,9,3,62.2,8.5,1
1600000,2018-09-08,08:37:02,47.408717,40.104971,3230,3,2,2,3,65.0,5.0,1
3600000,2018-09-08,08:37:02,47.410699,40.100938,3230,3,1,5,3,75.0,8.0,1
3000000,2018-09-08,08:37:02,47.423631,40.075884,3230,3,2,5,4,61.0,6.0,1
2500000,2018-09-08,08:37:02,47.411504,40.09756,3230,3,1,1,2,46.0,8.5,1
850000,2018-09-08,08:37:03,54.640209,83.3109689,9654,3,5,5,1,22.5,5.5,1
1100000,2018-09-08,08:37:07,47.4843122,40.0867307,3230,4,2,2,2,44.0,7.5,1
4990000,2018-09-08,08:37:08,47.200574,39.628703,3230,1,3,9,3,84.0,14.0,1
6000000,2018-09-08,08:37:15,47.424796,40.064475,3230,3,1,5,3,90.9,13.5,1
6200000,2018-09-08,08:37:16,55.55028,37.705014,81,4,8,9,4,70.0,7.0,1
2200000,2018-09-08,08:37:19,44.6021132,38.0288762,2843,3,5,5,2,37.0,9.0,1
3200000,2018-09-08,08:37:51,53.213682,50.134617,3106,3,8,9,2,44.0,6.0,1
2600000,2018-09-08,08:37:59,45.0386925,39.1219579,2843,4,3,10,2,57.0,12.0,1
4500000,2018-09-08,08:38:04,55.7434619,52.3959165,2922,3,20,25,2,72.0,20.0,1
1951200,2018-09-08,08:38:15,55.2564275,86.2256726,2860,3,2,3,2,54.0,8.0,1
4400000,2018-09-08,08:38:37,55.5344245,37.6154003,81,1,14,17,1,44.8,11.0,1
1230000,2018-09-08,08:38:49,53.8337778,91.3325083,2359,1,5,5,3,48.0,6.0,1
4500000,2018-09-08,08:42:46,54.905788,83.182315,9654,3,4,5,4,79.3,9.6,1
2050000,2018-09-08,08:46:55,55.259865,61.39736,5282,4,2,5,3,78.2,13.2,1
9273000,2018-09-08,08:48:10,56.8249427,60.6158478,6171,2,6,10,3,97.1,16.7,1
4350000,2018-09-08,08:48:16,56.8249427,60.6158478,6171,2,4,10,1,39.25,9.45,1
1350000,2018-09-08,08:56:16,57.9431021,60.0097462,6171,1,1,5,2,43.0,8.0,1
6200000,2018-09-08,08:58:46,45.035069,39.016905,2843,2,8,22,3,82.0,24.0,1
3300000,2018-09-08,08:59:03,59.8419378,30.1131851,2661,2,3,12,1,34.0,10.5,1
5910080,2018-09-08,08:59:32,55.8496262,37.5785928,3,2,9,18,1,35.2,8.8,11
4242520,2018-09-08,08:59:33,55.790838,37.882652,81,2,12,17,1,36.7,10.0,11
930000,2018-09-08,09:00:27,56.62922,47.822426,4982,3,1,5,1,34.5,7.7,1
1650000,2018-09-08,09:01:07,63.555265,53.6990815,4417,3,3,5,1,31.0,6.0,1
1327700,2018-09-08,09:01:29,45.0558763,39.0046418,2843,3,9,17,1,44.1,15.0,1
3500000,2018-09-08,09:02:05,55.8204629,48.8967257,2922,3,1,3,3,69.9,6.5,1
1830000,2018-09-08,09:02:21,51.672787,39.134396,2072,2,15,17,1,38.0,10.0,1
2050000,2018-09-08,09:02:30,53.348306,83.675212,6817,1,5,9,2,44.0,7.5,1
8750000,2018-09-08,09:02:39,60.0124585,30.2556341,2661,3,17,25,2,75.0,15.0,1
1550000,2018-09-08,09:02:53,52.0555895,113.4898881,10160,1,5,5,1,29.0,6.0,1
3600000,2018-09-08,09:04:07,60.0828858,30.3521433,2661,2,18,26,1,40.4,13.7,1
2490000,2018-09-08,09:04:21,55.761532,51.9682373,2922,1,5,9,3,72.0,9.0,1
5050000,2018-09-08,09:04:27,55.70173,37.923798,3,1,8,17,1,37.2,7.0,1
4000000,2018-09-08,09:04:42,55.604325,37.987723,81,2,15,17,2,64.0,10.0,11
1150000,2018-09-08,09:04:58,55.85466,48.51085,2922,3,1,5,1,31.0,7.0,1
1240000,2018-09-08,09:05:29,56.7534543,38.8741529,2604,3,5,5,1,31.0,6.0,1
1500000,2018-09-08,09:05:54,52.034239,113.474971,10160,3,1,4,2,42.0,6.0,1
1530000,2018-09-08,09:06:18,55.8568092,48.568478,2922,3,2,5,1,35.0,7.0,1
2399000,2018-09-08,09:06:23,45.025176,39.036659,2843,4,3,5,2,50.0,6.0,1
1400000,2018-09-08,09:07:07,53.4493392,56.0618674,2722,3,1,5,2,53.0,7.0,1
800000,2018-09-08,09:07:26,57.3475318,52.6468554,1010,1,1,1,3,60.7,9.7,1
9000000,2018-09-08,09:07:56,55.741218,37.8606297,3,1,13,17,2,50.8,8.4,1
250000,2018-09-08,09:08:31,48.0466662,40.1256438,3230,1,1,5,1,21.0,6.0,1
5000000,2018-09-08,09:08:46,59.828184,30.554425,2661,2,15,25,2,50.8,10.0,11
1770000,2018-09-08,09:09:01,55.8478602,48.8968978,2922,2,2,19,1,35.3,8.9,11
1870000,2018-09-08,09:09:08,55.4982252,36.0587692,81,3,3,4,2,47.4,6.0,1
4000000,2018-09-08,09:09:26,45.069881,39.024136,2843,1,4,16,2,59.6,10.0,1
3600000,2018-09-08,09:09:27,55.7447871,37.9992362,81,3,18,18,1,39.0,8.7,1
3300000,2018-09-08,09:09:42,43.4182599,39.9297033,2843,2,6,7,1,41.3,16.0,1
1500000,2018-09-08,09:10:07,56.7043843,60.8441539,6171,3,2,3,2,36.4,10.9,11
4570000,2018-09-08,09:10:36,59.851259,30.240338,2661,2,14,18,1,40.4,10.0,1
2002500,2018-09-08,09:11:39,43.4845464,43.60713,9648,2,3,10,3,80.1,14.4,11
780000,2018-09-08,09:11:51,56.115284,47.22138,3019,3,1,5,1,21.0,4.0,1
1437500,2018-09-08,09:11:51,43.4845464,43.60713,9648,2,2,10,2,57.5,11.8,11
2800000,2018-09-08,09:11:52,45.011905,39.051095,2843,2,4,23,1,44.0,12.5,1
9270000,2018-09-08,09:13:41,55.8069398,37.6463915,3,2,3,9,1,42.0,19.0,11
3700000,2018-09-08,09:14:09,44.883847,37.325494,2843,3,7,13,1,47.0,10.0,1
5850000,2018-09-08,09:14:18,55.0656626,82.9399176,9654,0,18,25,3,93.0,20.0,11
8330000,2018-09-08,09:14:27,55.8088343,37.6494269,3,2,2,12,1,43.0,11.0,11
3000000,2018-09-08,09:14:40,55.4166287,37.842824,81,3,4,4,2,45.8,6.0,1
3250000,2018-09-08,09:14:43,44.9995026,39.0790327,2843,4,11,16,2,56.5,11.5,1
850000,2018-09-08,09:14:57,55.3482029,78.3704938,9654,1,3,5,1,29.6,6.1,1
1100000,2018-09-08,09:15:48,53.3994997,58.9590535,5282,1,3,5,2,44.0,7.0,1
1850000,2018-09-08,09:15:57,56.3395979,37.5443447,81,1,4,5,1,31.0,6.0,1
14250000,2018-09-08,09:16:01,55.8069398,37.6463915,3,2,6,12,2,69.0,13.0,11
2290000,2018-09-08,09:16:14,56.3584845,37.5684559,81,3,3,5,1,32.0,6.5,1
2200000,2018-09-08,09:16:39,56.3506955,37.5246891,81,1,8,9,1,31.0,7.0,1
5850000,2018-09-08,09:16:58,55.0656626,82.9399176,9654,0,18,25,4,93.0,20.0,11
11990000,2018-09-08,09:16:59,55.8088343,37.6494269,3,2,3,9,2,60.0,13.0,11
6000000,2018-09-08,09:17:00,56.3709069,37.5337746,81,3,7,12,3,82.0,11.0,1
4300000,2018-09-08,09:17:15,55.6065271,37.9761788,81,1,2,4,2,67.0,13.0,1
4400000,2018-09-08,09:17:25,55.6082812,37.9761219,81,2,4,17,1,52.2,12.9,1
3850000,2018-09-08,09:17:35,56.3351307,37.5354402,81,3,7,9,2,47.0,9.0,1
18700000,2018-09-08,09:17:56,55.8088343,37.6494269,3,2,2,19,3,89.0,11.0,11
4150000,2018-09-08,09:18:02,55.9490782,37.333308,81,2,4,17,1,43.0,10.0,1
2100000,2018-09-08,09:18:07,53.2514804,83.6808858,6817,3,3,15,1,38.0,10.0,1
4690000,2018-09-08,09:18:19,59.8325146,30.4223746,2661,3,3,12,1,38.6,10.3,1
16900000,2018-09-08,09:18:41,55.8088343,37.6494269,3,2,2,17,3,86.0,11.5,11
950000,2018-09-08,09:18:48,55.5753603,86.1995221,2860,3,1,2,2,41.5,5.3,1
17922000,2018-09-08,09:18:56,59.9391313,30.3159004,2661,2,4,7,4,124.0,19.0,1
2100000,2018-09-08,09:19:05,56.3462031,36.7741066,81,1,3,3,2,51.0,10.0,1
3050000,2018-09-08,09:19:11,56.7808104,60.6023821,6171,3,5,5,2,41.0,6.0,1
3400000,2018-09-08,09:19:11,59.855268,30.1926556,2661,1,16,16,1,32.0,7.0,1
3620000,2018-09-08,09:19:14,55.7934284,49.167121,2922,3,2,10,1,39.0,9.0,11
3055000,2018-09-08,09:19:16,59.9584691,30.4485614,2661,2,9,22,1,35.0,11.0,11
4450000,2018-09-08,09:19:17,56.3727863,37.5324249,81,2,9,17,2,78.0,12.0,1
1600000,2018-09-08,09:19:44,43.9091924,42.7089791,2900,1,3,7,1,30.0,6.0,1
1550000,2018-09-08,09:19:53,51.6405148,39.2693872,2072,3,2,5,2,41.0,6.0,1
2100000,2018-09-08,09:19:53,45.035057,42.0311039,2900,3,2,6,1,40.0,10.0,11
30580000,2018-09-08,09:19:59,59.9391313,30.3159004,2661,2,20,20,4,168.0,27.0,11
1370000,2018-09-08,09:19:59,56.2230723,43.4077249,2871,3,3,9,1,35.0,8.0,1
4350000,2018-09-08,09:21:03,43.5854551,39.7231548,2843,2,1,3,1,30.0,9.0,11
1960000,2018-09-08,09:21:08,52.023262,113.51834,10160,3,5,5,2,43.0,6.0,1
8100000,2018-09-08,09:22:07,55.5911074,37.3776917,3,1,2,17,2,64.0,13.0,1
1752000,2018-09-08,09:22:12,51.6965919,39.1421801,2072,3,9,10,1,45.0,19.0,1
650000,2018-09-08,09:22:20,60.9862488,32.9633044,8090,5,1,2,3,50.4,6.6,1
3850000,2018-09-08,09:22:44,53.2245863,50.2132009,3106,3,13,16,3,78.0,16.0,11
3611000,2018-09-08,09:23:14,55.7689381,49.1452792,2922,2,1,16,2,62.0,14.0,11
1200000,2018-09-08,09:23:27,52.9707379,55.9264978,2722,1,5,5,1,42.0,11.0,1
600000,2018-09-08,09:24:01,46.0150369,40.474142,2843,3,1,2,2,49.0,15.0,1
1350000,2018-09-08,09:24:25,43.7303988,44.6629149,13919,3,2,3,1,31.7,6.0,1
1600000,2018-09-08,09:24:36,55.4004178,43.8334228,2871,1,5,9,1,34.0,10.0,1
4100000,2018-09-08,09:24:50,59.9310072,30.261689,2661,2,2,10,-1,24.2,5.1,11
1850000,2018-09-08,09:25:38,52.0612736,113.4884005,10160,1,4,5,1,39.0,9.0,1
2055000,2018-09-08,09:25:47,45.8570824,40.126672,2843,3,3,5,2,49.0,7.0,1
1860000,2018-09-08,09:25:59,55.0737959,82.9641684,9654,0,8,20,1,31.4,5.0,11
6980000,2018-09-08,09:26:05,55.042473,82.92671,9654,0,22,28,3,91.0,14.0,11
3040000,2018-09-08,09:26:08,53.300514,83.767289,6817,3,7,8,3,74.7,7.0,1
1950000,2018-09-08,09:26:31,55.143692,37.46371,81,1,4,5,1,33.0,6.0,1
5300000,2018-09-08,09:26:36,55.766304,49.144727,2922,2,15,18,2,66.0,11.0,11
3070000,2018-09-08,09:26:57,59.9584691,30.4485614,2661,2,7,22,1,35.0,10.0,11
1600000,2018-09-08,09:27:05,45.1253734,39.0386746,2843,2,2,16,1,45.0,10.0,11
2900000,2018-09-08,09:27:06,43.5820174,39.7435114,2843,4,5,5,2,38.0,12.0,1
2450000,2018-09-08,09:27:34,55.06904,38.759133,81,3,4,5,3,60.0,22.0,11
2430000,2018-09-08,09:29:49,45.073967,38.976786,2843,3,3,5,3,52.0,7.0,1
1660000,2018-09-08,09:29:59,55.7634747,52.4427857,2922,1,8,14,1,35.0,10.0,1
1850000,2018-09-08,09:30:13,55.7532199,51.9914313,2922,3,4,5,2,49.0,10.0,1
1530000,2018-09-08,09:30:15,54.231306,45.145975,5241,1,10,11,1,41.2,9.6,1
1750000,2018-09-08,09:30:26,43.0491364,44.6749335,13919,3,4,5,1,40.0,8.0,1
